Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
#0710,,,,,,,COLOR,CHOCO,SIZE,20W,,,0710W-CHOCO-20W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,CHOCO,SIZE,22W,,,0710W-CHOCO-22W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,CHOCO,SIZE,24W,,,0710W-CHOCO-24W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,CHOCO,SIZE,26W,,,0710W-CHOCO-26W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,CHOCO,SIZE,28W,,,0710W-CHOCO-28W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,CHOCO,SIZE,30W,,,0710W-CHOCO-30W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,14W,,,0710W-IVY-14W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,16W,,,0710W-IVY-16W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,18W,,,0710W-IVY-18W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,20W,,,0710W-IVY-20W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,22W,,,0710W-IVY-22W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,24W,,,0710W-IVY-24W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,26W,,,0710W-IVY-26W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,IVY,SIZE,28W,,,0710W-IVY-28W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,14W,,,0710W-NAVY-14W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,16W,,,0710W-NAVY-16W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,18W,,,0710W-NAVY-18W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,20W,,,0710W-NAVY-20W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,22W,,,0710W-NAVY-22W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,24W,,,0710W-NAVY-24W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,NAVY,SIZE,26W,,,0710W-NAVY-26W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,14W,,,0710W-RYL-14W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,16W,,,0710W-RYL-16W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,18W,,,0710W-RYL-18W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,20W,,,0710W-RYL-20W,1360,Shopify,1,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,22W,,,0710W-RYL-22W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,24W,,,0710W-RYL-24W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,26W,,,0710W-RYL-26W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,28W,,,0710W-RYL-28W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,RYL,SIZE,30W,,,0710W-RYL-30W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,14W,,,0710W-WHT-14W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
