style,color,url,index
G1060, Lavender,https://dl.dropboxusercontent.com/s/2uviw7kt59q53ub/g1060%20lavender_cami.jpg?dl=0,cami.jp
G1060, Off white,https://dl.dropboxusercontent.com/s/okv2yon5bmpah2s/g1060%20off%20white.jpg?dl=0,0
G1061, Blue,https://dl.dropboxusercontent.com/s/5x1liey8w38g3ah/g1061%20blue.jpg?dl=0,0
G1061, Blue,https://dl.dropboxusercontent.com/s/3xe0glh2dwc7ywj/g1061%20blue_back.jpg?dl=0,back.jp
G1061, Silver,https://dl.dropboxusercontent.com/s/2lv41yhy2xkqqba/g1061%20silver.jpg?dl=0,0
G1061, Silver,https://dl.dropboxusercontent.com/s/zzaozi0xlsvqgnn/g1061%20silver_cami.jpg?dl=0,cami.jp
G1062, Fuchsia,https://dl.dropboxusercontent.com/s/pvtro6qy5tpafe4/G1062%20Fuchsia.jpg?dl=0,0
G1062, Mustard,https://dl.dropboxusercontent.com/s/w98nn66lqka8kjo/g1062%20mustard.jpg?dl=0,0
G1062, Mustard,https://dl.dropboxusercontent.com/s/epfoo13koiw3ppz/g1062%20mustard_back.jpg?dl=0,back.jp
G1062, Mustard,https://dl.dropboxusercontent.com/s/zbmpyf47s3mdjuk/g1062%20mustard_dress.jpg?dl=0,dress.jp
G1063, Ice blue,https://dl.dropboxusercontent.com/s/nvhasr2j56llfgx/g1063%20ice%20blue.jpg?dl=0,0
G1063, Ice blue,https://dl.dropboxusercontent.com/s/oy8mfms8oll35cd/g1063%20ice%20blue_back.jpg?dl=0,back.jp
G1063, Pink,https://dl.dropboxusercontent.com/s/d7hl318q9tz0fkb/g1063%20pink.jpg?dl=0,0
G1064, Black leopard,https://dl.dropboxusercontent.com/s/kfqr37801pm2tk9/g1064%20black%20leopard_1.jpg?dl=0,1.jp
G1064, Black leopard,https://dl.dropboxusercontent.com/s/rzu04f65t3efj7h/g1064%20black%20leopard_2.jpg?dl=0,2.jp
G1064, Black leopard,https://dl.dropboxusercontent.com/s/ctsvr4pfxxtgp7y/g1064%20black%20leopard_3.jpg?dl=0,3.jp
