Style,Supplier SKU,UPC,Title,Description,Size,Color,URL
D1423,D1423W-DSILVER-20W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",20W,DSILVER,
D1423,D1423W-DSILVER-22W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",22W,DSILVER,
D1423,D1423W-DSILVER-24W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",24W,DSILVER,
D1423,D1423W-DSILVER-26W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",26W,DSILVER,
D1423,D1423W-NAVY-14W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",14W,NAVY,
D1423,D1423W-NAVY-16W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",16W,NAVY,
D1423,D1423W-NAVY-18W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",18W,NAVY,
D1423,D1423W-NAVY-20W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",20W,NAVY,
D1423,D1423W-NAVY-22W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",22W,NAVY,
D1423,D1423W-NAVY-24W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",24W,NAVY,
D1423,D1423W-NAVY-26W,#0,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",26W,NAVY,
D1446,D1446-PINK/BLK-10,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",10,PINK/BLK,
D1446,D1446-PINK/BLK-12,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",12,PINK/BLK,
D1446,D1446-PINK/BLK-14,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",14,PINK/BLK,
D1446,D1446-PINK/BLK-16,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",16,PINK/BLK,
D1446,D1446-PINK/BLK-18,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",18,PINK/BLK,
D1446,D1446-WHITE/BLK-10,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",10,WHITE/BLK,
D1446,D1446-WHITE/BLK-12,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",12,WHITE/BLK,
D1446,D1446-WHITE/BLK-14,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",14,WHITE/BLK,
D1446,D1446-WHITE/BLK-16,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",16,WHITE/BLK,
D1446,D1446-WHITE/BLK-18,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",18,WHITE/BLK,
D1446,D1446-RED/BLK-8,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",8,RED/BLK,
D1446,D1446-RED/BLK-10,#0,Giovanna Signature Women's Classic Embellished Brooch Stripe Dress,"Elegant and classic, this dress from Giovanna Signature will add sophisticated design to your look. This dress has a full skirt with contrast black stripes and comes with a beautiful embellished brooch.<div><br \> <ul \><li>Sleeve-length: 3/4-length sleeve</li><li>Material: Polyester</li><li>Style: A-line, classic, cocktail, mother of the bride</li><li>Neck Style: Boatneck</li><li>Care Instruction: Dry clean</li><li>Dress Length: Knee-length</li><li>Color: White, pink, red, or purple</li></ul> <br \> <br \>              </div><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='blank'>Measurement Guide</a><br><a href='https://www.overstock.com/sizing.html#modern' target='blank'>Click here to view our women's sizing guide</a><br>",10,RED/BLK,
