Style,Supplier SKU,UPC,Title,Description,Size,Color,URL
D1502,D1502W-BLK/GRN-20W,,,,20W,BLK/GRN,
D1502,D1502W-BLK/GRN-22W,,,,22W,BLK/GRN,
D1502,D1502W-BLK/GRN-24W,,,,24W,BLK/GRN,
D1502,D1502W-BLK/PNK-14W,,,,14W,BLK/PNK,
D1502,D1502W-BLK/PNK-16W,,,,16W,BLK/PNK,
D1502,D1502W-BLK/PNK-18W,,,,18W,BLK/PNK,
D1502,D1502W-BLK/PNK-20W,,,,20W,BLK/PNK,
D1502,D1502W-BLK/PNK-22W,,,,22W,BLK/PNK,
D1502,D1502W-BLK/PNK-24W,,,,24W,BLK/PNK,
D1503,D1503-A. GRN-10,,,,10,A. GRN,
D1503,D1503-A. GRN-12,,,,12,A. GRN,
D1503,D1503-A. GRN-14,,,,14,A. GRN,
D1503,D1503-A. GRN-16,,,,16,A. GRN,
D1503,D1503-A. GRN-18,,,,18,A. GRN,
D1503,D1503-PURPLE-10,,,,10,PURPLE,
D1503,D1503-PURPLE-12,,,,12,PURPLE,
D1503,D1503-PURPLE-14,,,,14,PURPLE,
D1503,D1503-PURPLE-16,,,,16,PURPLE,
D1503,D1503-PURPLE-18,,,,18,PURPLE,
D1503,D1503-WHT-10,,,,10,WHT,
D1503,D1503-WHT-12,,,,12,WHT,
D1503,D1503-WHT-14,,,,14,WHT,
D1503,D1503-WHT-16,,,,16,WHT,
D1503,D1503-WHT-18,,,,18,WHT,
D1503,D1503W-A. GRN-14W,,,,14W,A. GRN,
D1503,D1503W-A. GRN-16W,,,,16W,A. GRN,
D1503,D1503W-A. GRN-18W,,,,18W,A. GRN,
D1503,D1503W-A. GRN-20W,,,,20W,A. GRN,
D1503,D1503W-A. GRN-22W,,,,22W,A. GRN,
D1503,D1503W-A. GRN-24W,,,,24W,A. GRN,
D1503,D1503W-A. GRN-26W,,,,26W,A. GRN,
D1503,D1503W-PURPLE-14W,,,,14W,PURPLE,
D1503,D1503W-PURPLE-16W,,,,16W,PURPLE,
D1503,D1503W-PURPLE-18W,,,,18W,PURPLE,
D1503,D1503W-PURPLE-20W,,,,20W,PURPLE,
D1503,D1503W-PURPLE-22W,,,,22W,PURPLE,
D1503,D1503W-PURPLE-24W,,,,24W,PURPLE,
D1503,D1503W-PURPLE-26W,,,,26W,PURPLE,
D1503,D1503W-WHT-14W,,,,14W,WHT,
D1503,D1503W-WHT-16W,,,,16W,WHT,
D1503,D1503W-WHT-18W,,,,18W,WHT,
D1503,D1503W-WHT-20W,,,,20W,WHT,
D1503,D1503W-WHT-22W,,,,22W,WHT,
D1503,D1503W-WHT-24W,,,,24W,WHT,
D1503,D1503W-WHT-26W,,,,26W,WHT,
D1504,D1504-CHAM-8,,,,8,CHAM,
D1504,D1504-CHAM-10,,,,10,CHAM,
D1504,D1504-CHAM-12,,,,12,CHAM,
D1504,D1504-CHAM-14,,,,14,CHAM,
D1504,D1504-CHAM-16,,,,16,CHAM,
D1504,D1504-CHAM-18,,,,18,CHAM,
D1504,D1504-PINK-8,,,,8,PINK,
D1504,D1504-PINK-10,,,,10,PINK,
D1504,D1504-PINK-12,,,,12,PINK,
D1504,D1504-PINK-14,,,,14,PINK,
D1504,D1504-PINK-16,,,,16,PINK,
D1504,D1504-PINK-18,,,,18,PINK,
D1504,D1504W-CHAM-14W,,,,14W,CHAM,
D1504,D1504W-CHAM-16W,,,,16W,CHAM,
D1504,D1504W-CHAM-18W,,,,18W,CHAM,
D1504,D1504W-CHAM-20W,,,,20W,CHAM,
D1504,D1504W-CHAM-22W,,,,22W,CHAM,
D1504,D1504W-CHAM-24W,,,,24W,CHAM,
D1504,D1504W-CHAM-26W,,,,26W,CHAM,
D1504,D1504W-PINK-14W,,,,14W,PINK,
D1504,D1504W-PINK-16W,,,,16W,PINK,
D1504,D1504W-PINK-18W,,,,18W,PINK,
D1504,D1504W-PINK-20W,,,,20W,PINK,
D1504,D1504W-PINK-22W,,,,22W,PINK,
D1504,D1504W-PINK-24W,,,,24W,PINK,
D1504,D1504W-PINK-26W,,,,26W,PINK,
D1504,D1504W-WHT-14W,,,,14W,WHT,
D1504,D1504W-WHT-16W,,,,16W,WHT,
D1504,D1504W-WHT-18W,,,,18W,WHT,
D1504,D1504W-WHT-20W,,,,20W,WHT,
D1504,D1504W-WHT-22W,,,,22W,WHT,
D1504,D1504W-WHT-24W,,,,24W,WHT,
D1504,D1504W-WHT-26W,,,,26W,WHT,
D1505,D1505-OLIVE-8,,,,8,OLIVE,
D1505,D1505-OLIVE-10,,,,10,OLIVE,
D1505,D1505-OLIVE-12,,,,12,OLIVE,
D1505,D1505-OLIVE-14,,,,14,OLIVE,
D1505,D1505-OLIVE-16,,,,16,OLIVE,
D1505,D1505-OLIVE-18,,,,18,OLIVE,
D1505,D1505W-OLIVE-14W,,,,14W,OLIVE,
D1505,D1505W-OLIVE-16W,,,,16W,OLIVE,
D1505,D1505W-OLIVE-18W,,,,18W,OLIVE,
D1505,D1505W-OLIVE-20W,,,,20W,OLIVE,
D1505,D1505W-OLIVE-22W,,,,22W,OLIVE,
D1505,D1505W-OLIVE-24W,,,,24W,OLIVE,
D1506,D1506-OLIVE-10,,,,10,OLIVE,
D1506,D1506-OLIVE-12,,,,12,OLIVE,
D1506,D1506-OLIVE-14,,,,14,OLIVE,
D1506,D1506-OLIVE-16,,,,16,OLIVE,
D1506,D1506-OLIVE-18,,,,18,OLIVE,
D1506,D1506W-OLIVE-14W,,,,14W,OLIVE,
D1506,D1506W-OLIVE-16W,,,,16W,OLIVE,
D1506,D1506W-OLIVE-18W,,,,18W,OLIVE,
D1506,D1506W-OLIVE-20W,,,,20W,OLIVE,
D1506,D1506W-OLIVE-22W,,,,22W,OLIVE,
D1506,D1506W-OLIVE-24W,,,,24W,OLIVE,
D5005,D5005-CHAM-10,,,,10,CHAM,
D5005,D5005-CHAM-12,,,,12,CHAM,
D5005,D5005-CHAM-14,,,,14,CHAM,
D5005,D5005-CHAM-16,,,,16,CHAM,
D5005,D5005-CHAM-18,,,,18,CHAM,
D5005,D5005-CHAM-20,,,,20,CHAM,
D7208,D7208-RED-10,,,,10,RED,
D7208,D7208-RED-12,,,,12,RED,
D7208,D7208-RED-14,,,,14,RED,
D7208,D7208-RED-16,,,,16,RED,
D7208,D7208-RED-18,,,,18,RED,
G0842,G0842-WHT/TURQ-8,,,,8,WHT/TURQ,
G0842,G0842-WHT/TURQ-10,,,,10,WHT/TURQ,
G0842,G0842-WHT/TURQ-12,,,,12,WHT/TURQ,
G0842,G0842-WHT/TURQ-14,,,,14,WHT/TURQ,
G0842,G0842-WHT/TURQ-16,,,,16,WHT/TURQ,
G0842,G0842-WHT/TURQ-18,,,,18,WHT/TURQ,
G0842,G0842W-WHT/TURQ-14W,,,,14W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-16W,,,,16W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-18W,,,,18W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-20W,,,,20W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-22W,,,,22W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-24W,,,,24W,WHT/TURQ,
G0842,G0842W-WHT/TURQ-26W,,,,26W,WHT/TURQ,
G0844,G0844-CHAM-8,#843523106909,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",8,CHAM,
G0844,G0844-CHAM-10,#843523106916,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",10,CHAM,
G0844,G0844-CHAM-12,#843523106923,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,,12,CHAM,
G0844,G0844-CHAM-14,#843523106930,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14,CHAM,
G0844,G0844-CHAM-16,#843523106947,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16,CHAM,
G0844,G0844-CHAM-18,#843523106954,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18,CHAM,
G0844,G0844-GLD/BLK-10,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",10,GLD/BLK,
G0844,G0844-GLD/BLK-12,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",12,GLD/BLK,
G0844,G0844-GLD/BLK-14,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14,GLD/BLK,
G0844,G0844-GLD/BLK-16,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16,GLD/BLK,
G0844,G0844-GLD/BLK-18,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18,GLD/BLK,
G0844,G0844-IVY-8,#843523107036,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",8,IVY,
G0844,G0844-IVY-10,#843523107043,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",10,IVY,
G0844,G0844-IVY-12,#843523107050,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",12,IVY,
G0844,G0844-IVY-14,#843523107067,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14,IVY,
G0844,G0844-IVY-16,#843523107074,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16,IVY,
G0844,G0844-IVY-18,#843523107081,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18,IVY,
G0844,G0844-SIL-8,#843523107166,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",8,SIL,
G0844,G0844-SIL-10,#843523107173,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",10,SIL,
G0844,G0844-SIL-12,#843523107180,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",12,SIL,
G0844,G0844-SIL-14,#843523107197,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14,SIL,
G0844,G0844-SIL-16,#843523107203,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16,SIL,
G0844,G0844-SIL-18,#843523107210,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18,SIL,
G0844,G0844-WHT-8,#843523107296,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",8,WHT,
G0844,G0844-WHT-10,#843523107302,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",10,WHT,
G0844,G0844-WHT-12,#843523107319,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",12,WHT,
G0844,G0844-WHT-14,#843523107326,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14,WHT,
G0844,G0844-WHT-16,#843523107333,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16,WHT,
G0844,G0844-WHT-18,#843523107340,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18,WHT,
G0844,G0844W-BLK-14W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14W,BLK,
G0844,G0844W-BLK-16W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16W,BLK,
G0844,G0844W-BLK-18W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18W,BLK,
G0844,G0844W-BLK-20W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",20W,BLK,
G0844,G0844W-BLK-22W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",22W,BLK,
G0844,G0844W-BLK-24W,#0,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",24W,BLK,
G0844,G0844W-CHAM-14W,#843523106961,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",14W,CHAM,
G0844,G0844W-CHAM-16W,#843523106978,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",16W,CHAM,
G0844,G0844W-CHAM-18W,#843523106985,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",18W,CHAM,
G0844,G0844W-CHAM-20W,#843523106992,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",20W,CHAM,
G0844,G0844W-CHAM-22W,#843523107005,Giovanna Collection Women's Soutache Embellished Peplum 3-Pc Skirt Suit,"With peplum tops all-the-rage right now, you'll be on-trend in this Giovanna Collection embellished peplum three-piece skirt suit. Perfect for a formal dinner, dressy event, or cocktail party, this skirt with coordinating collar-less jacket will keep you looking elegant and classy. With details like a rhinestone brooch with hook closure, mesh soutache, and scalloped hem, this skirt suit is simply lovely. Skirt features a back slit, side elastic and lining. Hats are sold separately.",22W,CHAM,
