code,color,royaltor,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,descript
D1335,W/B,,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,16,23,16,18,0,0,0,0,0,0,81,0,0,0,0,81.0000,,1,0,8.0000,16.0000,23.0000,16.0000,18.0000,0,0,0,0,0,0,WHITE/BLACK
D1335W,W/B,,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,19,22,15,20,13,15,0,0,0,117,0,0,0,0,117.0000,,1,0,0,13.0000,19.0000,22.0000,15.0000,20.0000,13.0000,15.0000,0,0,0,WHITE/BLACK
D1336W,W/B,,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,0,0,0,1.0000,0,0,0,0,WHITE/BLACK
D1337,MULTI,,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,15,22,20,19,0,0,0,0,0,0,80,0,0,0,0,80.0000,,1,0,4.0000,15.0000,22.0000,20.0000,19.0000,0,0,0,0,0,0,MULTI COLORS
D1337W,MULTI,,1 PC PEACHSKIN DRESS,,39.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,9,20,18,23,24,14,0,0,0,0,108,0,0,0,0,108.0000,,1,0,0,9.0000,20.0000,18.0000,23.0000,24.0000,14.0000,0,0,0,0,MULTI COLORS
D1338,BLACK/WHT,,1 PC PEACHSKIN DRESS,,35.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,13,22,37,36,27,0,0,0,0,0,0,135,0,0,0,0,135.0000,,1,0,13.0000,22.0000,37.0000,36.0000,27.0000,0,0,0,0,0,0,BLACK/WHT
D1338W,BLACK/WHT,,1 PC PEACHSKIN DRESS,,35.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,25,23,32,30,20,23,0,0,0,168,0,0,0,0,168.0000,,1,0,0,15.0000,25.0000,23.0000,32.0000,30.0000,20.0000,23.0000,0,0,0,BLACK/WHT
D1339W,GOLD/RYL,,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,6,13,12,0,0,0,31,0,0,0,0,31.0000,,1,0,0,0,0,0,0,6.0000,13.0000,12.0000,0,0,0,GOLD/ROYAL
D1340,GOLD/RED/BLK,,1 PC PEACHSKIN DRESS,,39.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,0,0,1,4,13,0,0,0,0,0,0,19,0,0,0,0,19.0000,,1,1.0000,0,0,1.0000,4.0000,13.0000,0,0,0,0,0,0,GOLD/RED/BLK
D1340W,GOLD/RED/BLK,,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,9,1,1,7,25,21,9,0,0,0,73,0,0,0,0,73.0000,,1,0,0,9.0000,1.0000,1.0000,7.0000,25.0000,21.0000,9.0000,0,0,0,GOLD/RED/BLK
D1341,ORG MULTI,,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,2,5,1,8,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,2.0000,5.0000,1.0000,8.0000,0,0,0,0,0,0,ORANGE MULTI
D1341,SFM MULTI,,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,19,22,22,12,0,0,0,0,0,0,86,0,0,0,0,86.0000,,1,0,11.0000,19.0000,22.0000,22.0000,12.0000,0,0,0,0,0,0,SEAFOAM MULTI
D1341W,ORG MULTI,,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,9,10,21,5,0,0,0,0,45,0,0,0,0,45.0000,,1,0,0,0,0,9.0000,10.0000,21.0000,5.0000,0,0,0,0,ORANGE MULTI
D1341W,SFM MULTI,,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,9,29,30,31,13,0,0,0,0,112,0,0,0,0,112.0000,,1,0,0,0,9.0000,29.0000,30.0000,31.0000,13.0000,0,0,0,0,SEAFOAM MULTI
D1342,BLK/RED,,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,17,31,61,61,61,61,0,0,0,0,0,0,292,0,0,0,0,292.0000,,1,17.0000,31.0000,61.0000,61.0000,61.0000,61.0000,0,0,0,0,0,0,BLACK/RED
D1342,WHT/ROYAL,,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,17,25,49,46,46,36,0,0,0,0,0,0,219,1,0,0,1,218.0000,,1,17.0000,25.0000,49.0000,46.0000,45.0000,36.0000,0,0,0,0,0,0,WHITE/ROYAL
D1342W,BLK/RED,,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,27,38,38,42,18,20,17,0,0,0,200,0,0,0,0,200.0000,,1,0,0,27.0000,38.0000,38.0000,42.0000,18.0000,20.0000,17.0000,0,0,0,BLACK/RED
D1342W,WHT/ROYAL,,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,31,23,24,26,28,31,18,0,0,0,181,0,0,0,0,181.0000,,1,0,0,31.0000,23.0000,24.0000,26.0000,28.0000,31.0000,18.0000,0,0,0,WHITE/ROYAL
D1343W,WHT,,1 PC DRESS length: 48-49",,39.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,0,6,0,6,0,0,0,12,0,0,0,0,12.0000,,1,0,0,0,0,0,0,6.0000,0,6.0000,0,0,0,WHITE
D1344,GLD/BLK,,2 PC DRESS AND WRAP,,79.0000,M7,DRES,18FA,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,0,4,16,9,17,3,0,0,0,0,0,49,1,0,0,1,48.0000,,1,0,0,3.0000,16.0000,9.0000,17.0000,3.0000,0,0,0,0,0,GOLD/BLACK
D1344W,GLD/BLK,,2 PC DRESS AND WRAP,,79.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,8,7,10,9,11,8,0,0,0,64,1,0,0,1,63.0000,,1,0,0,11.0000,7.0000,7.0000,10.0000,9.0000,11.0000,8.0000,0,0,0,GOLD/BLACK
D1344W,WHT 01,,2 PC DRESS AND WRAP,,79.0000,W13,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,0,4,3,5,2,0,0,14,2,0,0,1,12.0000,,1,0,0,0,0,0,-1.0000,3.0000,3.0000,5.0000,2.0000,0,0,WHITE
D1345,SAPPHIRE,,2 PC JKT DRESS,,55.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,5,0,5,0,0,0,0,0,0,0,10,1,0,0,1,9.0000,,1,0,0,5.0000,0,4.0000,0,0,0,0,0,0,0,SAPPHIRE
D1345,WHT,,2 PC JKT DRESS,,55.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,1,7,16,0,0,0,0,0,0,24,0,0,0,0,24.0000,,1,0,0,0,1.0000,7.0000,16.0000,0,0,0,0,0,0,WHITE
D1345W,GOLD,,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,5,6,12,17,16,13,0,0,0,69,1,0,0,0,68.0000,,1,0,0,0,4.0000,6.0000,12.0000,17.0000,16.0000,13.0000,0,0,0,GOLD
D1345W,SAPPHIRE,,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,18,18,15,20,20,12,0,0,0,117,0,0,0,0,117.0000,,1,0,0,14.0000,18.0000,18.0000,15.0000,20.0000,20.0000,12.0000,0,0,0,SAPPHIRE
D1345W,WHT,,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,34,32,21,30,23,16,0,0,0,175,0,0,0,0,175.0000,,1,0,0,19.0000,34.0000,32.0000,21.0000,30.0000,23.0000,16.0000,0,0,0,WHITE
D1346,BLK,,1 PC DRESS W/ 3 LAYERS Length: 55-56",,55.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,4,5,0,8,0,0,0,0,0,0,21,0,0,0,0,21.0000,,1,0,4.0000,4.0000,5.0000,0,8.0000,0,0,0,0,0,0,BLACK
D1346W,BLK,,1 PC DRESS W/ 3 LAYERS Length: 55-56",,55.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,3,7,1,15,16,12,2,0,0,0,56,0,0,0,0,56.0000,,1,0,0,3.0000,7.0000,1.0000,15.0000,16.0000,12.0000,2.0000,0,0,0,BLACK
D1346W,WHT,,1 PC DRESS W/ 3 LAYERS Length: 55-56",,55.0000,W12,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,1,3,0,0,0,0,3,2,2,0,11,6,0,0,0,5.0000,,1,0,0,0,2.0000,-2.0000,-2.0000,0,0,3.0000,2.0000,2.0000,0,WHITE
D1347,MULTI,,1 PC WRAP DRESS W/ BELT,,39.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,28,38,46,46,34,0,0,0,0,0,0,192,0,0,0,0,192.0000,,1,0,28.0000,38.0000,46.0000,46.0000,34.0000,0,0,0,0,0,0,MULTI COLORS
D1347W,MULTI,,1 PC WRAP DRESS W/ BELT,,39.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,28,47,46,39,33,28,21,0,0,0,242,0,0,0,0,242.0000,,1,0,0,28.0000,47.0000,46.0000,39.0000,33.0000,28.0000,21.0000,0,0,0,MULTI COLORS
D1348,MULTI,,1 PC WRAP DRESS W/ BELT,,39.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,25,37,45,44,37,0,0,0,0,0,0,188,0,0,0,0,188.0000,,1,0,25.0000,37.0000,45.0000,44.0000,37.0000,0,0,0,0,0,0,MULTI COLORS
D1348W,MULTI,,1 PC WRAP DRESS W/ BELT,,39.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,26,43,42,43,38,33,26,0,0,0,251,0,0,0,0,251.0000,,1,0,0,26.0000,43.0000,42.0000,43.0000,38.0000,33.0000,26.0000,0,0,0,MULTI COLORS
D1349,BLK/PNK,,1 PC DRESS WITH BELT,,39.0000,M5,DRES,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,19.0000,GIO,00,,0,19,29,30,30,27,0,0,0,0,0,0,135,0,0,0,0,135.0000,,1,0,19.0000,29.0000,30.0000,30.0000,27.0000,0,0,0,0,0,0,BLACK/PINK
D1349W,BLK/PNK,,1 PC DRESS WITH BELT,,39.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,22,20,28,28,17,21,13,3,0,0,152,0,0,0,0,152.0000,,1,0,0,22.0000,20.0000,28.0000,28.0000,17.0000,21.0000,13.0000,3.0000,0,0,BLACK/PINK
D1351,BLK,,2 PC,,0,M-2X,DRES,,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0000,0,0,150.0000,,1,0,20.0000,40.0000,40.0000,30.0000,20.0000,0,0,0,0,0,0,BLACK
D1351,WHT,,2 PC,,0,M-2X,DRES,,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0000,0,0,150.0000,,1,0,20.0000,40.0000,40.0000,30.0000,20.0000,0,0,0,0,0,0,WHITE
D1423,DK. SILVER,,,,45.0000,M1,JKDR,16SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8.0000,,1,0,5.0000,3.0000,0,0,0,0,0,0,0,0,0,DK. SILVER
D1423B,BLK,,2 PC JKT DRESS,,45.0000,M9,JKDR,ALL,N,,,,,,,,,,,,,,,12,14,16,18,20,,,,,,,0,GIO,00,,0,0,0,0,0,5,11,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,0,0,0,5.0000,11.0000,0,0,0,0,0,BLACK
D1423B,CHAM,,2 PC JKT DRESS,,45.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,2,42,20,15,0,0,0,0,0,0,80,0,0,0,0,80.0000,,1,0,1.0000,2.0000,42.0000,20.0000,15.0000,0,0,0,0,0,0,CHAMPAGNE
D1423B,LT. SILVER,,2 PC JKT DRESS,,45.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,19,27,28,24,17,0,0,0,0,0,0,115,0,0,0,0,115.0000,,1,0,19.0000,27.0000,28.0000,24.0000,17.0000,0,0,0,0,0,0,LT. SILVER
D1423BW,BLK,,2 PC JKT DRESS,,45.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,2,7,7,13,0,0,0,0,0,29,0,0,0,0,29.0000,,1,0,0,0,2.0000,7.0000,7.0000,13.0000,0,0,0,0,0,BLACK
D1423BW,CHAM,,2 PC JKT DRESS,,45.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,25,38,36,35,23,32,33,0,0,0,222,0,0,0,0,222.0000,,1,0,0,25.0000,38.0000,36.0000,35.0000,23.0000,32.0000,33.0000,0,0,0,CHAMPAGNE
D1423BW,LT. SILVER,,2 PC JKT DRESS,,45.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,17,28,28,26,28,25,21,0,0,0,173,0,0,0,0,173.0000,,1,0,0,17.0000,28.0000,28.0000,26.0000,28.0000,25.0000,21.0000,0,0,0,LT. SILVER
D1423W,DK. SILVER,,,,45.0000,W3,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,0,0,0,0,0,7.0000,0,0,0,0,DK. SILVER
D1423W,SIL,,V606,,45.0000,W11,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,,,,,,,0,GIO,00,,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,SILVER
D1424,BLK,,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6.0000,,1,0,5.0000,1.0000,0,0,0,0,0,0,0,0,0,BLACK
D1424,BURGUNDY,,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,8,4,11,14,0,0,0,0,0,0,48,0,0,0,0,48.0000,,1,0,11.0000,8.0000,4.0000,11.0000,14.0000,0,0,0,0,0,0,BURGUNDY
D1424,CHAM,,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,5.0000,,1,0,0,0,0,1.0000,4.0000,0,0,0,0,0,0,CHAMPAGNE
D1424,WHT,,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,0,0,7.0000,0,0,0,0,0,0,0,WHITE
D1424W,BURGUNDY,,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,3,15,0,0,4,4,5,0,0,0,31,0,0,0,0,31.0000,,1,0,0,3.0000,15.0000,0,0,4.0000,4.0000,5.0000,0,0,0,BURGUNDY
D1424W,CHAM,,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,16,6,23,19,7,14,0,0,0,97,0,0,0,0,97.0000,,1,0,0,12.0000,16.0000,6.0000,23.0000,19.0000,7.0000,14.0000,0,0,0,CHAMPAGNE
D1424W,RYL,,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,6,2,0,0,0,8,0,0,0,0,8.0000,,1,0,0,0,0,0,0,0,6.0000,2.0000,0,0,0,ROYAL
D1424W,WHT,,2 PC BOLERO JKT DRS,,39.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,7.0000,0,0,0,0,0,0,0,0,0,WHITE
D1435,BLK,,1 PC SET,,35.0000,M7,DRES,ALL,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,0,9,13,20,19,24,0,0,0,0,0,85,0,0,0,0,85.0000,,1,0,0,9.0000,13.0000,20.0000,19.0000,24.0000,0,0,0,0,0,BLACK
D1435,LAV,,1 PC SET,,35.0000,M7,DRES,ALL,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,6,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11.0000,,1,0,6.0000,5.0000,0,0,0,0,0,0,0,0,0,LAVENDER
D1435,PURPLE,,1 PC SET,,35.0000,M7,DRES,ALL,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,4,8,10,16,14,12,16,0,0,0,0,0,80,0,0,0,0,80.0000,,1,4.0000,8.0000,10.0000,16.0000,14.0000,12.0000,16.0000,0,0,0,0,0,PURPLE
D1435,SAPPHIRE,,1 PC SET,,35.0000,M7,DRES,ALL,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,2,18,13,16,15,26,0,0,0,0,0,90,0,0,0,0,90.0000,,1,0,2.0000,18.0000,13.0000,16.0000,15.0000,26.0000,0,0,0,0,0,SAPPHIRE
D1435,WHT,,1 PC SET,,35.0000,M7,DRES,ALL,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,3,6,13,17,17,22,0,0,0,0,0,78,0,0,0,0,78.0000,,1,0,3.0000,6.0000,13.0000,17.0000,17.0000,22.0000,0,0,0,0,0,WHITE
D1435W,BLK,,1 PC SET,,35.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,15,18,22,18,27,27,11,8,0,0,146,0,0,0,0,146.0000,,1,0,0,15.0000,18.0000,22.0000,18.0000,27.0000,27.0000,11.0000,8.0000,0,0,BLACK
D1435W,PURPLE,,1 PC SET,,35.0000,W15,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,32W,,0,GIO,00,,0,0,12,17,17,23,19,17,16,9,8,10,148,0,0,0,0,148.0000,,1,0,0,12.0000,17.0000,17.0000,23.0000,19.0000,17.0000,16.0000,9.0000,8.0000,10.0000,PURPLE
D1435W,SAPPHIRE,,1 PC SET,,35.0000,W12,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,20,8,16,17,0,7,11,9,4,0,92,0,0,0,0,92.0000,,1,0,0,20.0000,8.0000,16.0000,17.0000,0,7.0000,11.0000,9.0000,4.0000,0,SAPPHIRE
D1435W,WHT,,1 PC SET,,35.0000,W15,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,32W,,0,GIO,00,,0,0,17,12,16,23,26,20,13,12,7,6,152,0,0,0,0,152.0000,,1,0,0,17.0000,12.0000,16.0000,23.0000,26.0000,20.0000,13.0000,12.0000,7.0000,6.0000,WHITE
D1446,PURP/BLK,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,0,0,0,2.0000,0,0,0,0,0,0,PURPLE/BLACK
D1446,S.PINK/BLK,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,M5,DRES,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10.0000,,1,0,1.0000,5.0000,0,0,4.0000,0,0,0,0,0,0,SOFT PINK/BLK
D1446W,NVY/W,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,7,8,9,10,9,4,0,0,0,47,0,0,0,0,47.0000,,1,0,0,0,7.0000,8.0000,9.0000,10.0000,9.0000,4.0000,0,0,0,NAVY/WHITE
D1446W,PURP/BLK,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,1,3,3,6,6,0,0,0,19,0,0,0,0,19.0000,,1,0,0,0,0,1.0000,3.0000,3.0000,6.0000,6.0000,0,0,0,PURPLE/BLACK
D1446W,RED/BLK,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,W1,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,10,6,11,0,0,0,27,0,0,0,0,27.0000,,1,0,0,0,0,0,0,10.0000,6.0000,11.0000,0,0,0,RED/BLACK
D1446W,S.PINK/BLK,,1 PC STRIPED VIRTUAL SILK DRESS W/ BROOCH,,39.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,7,8,12,7,13,7,7,0,0,0,61,0,0,0,0,61.0000,,1,0,0,7.0000,8.0000,12.0000,7.0000,13.0000,7.0000,7.0000,0,0,0,SOFT PINK/BLK
D1450,BLK,,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,0,1.0000,0,0,0,0,0,0,BLACK
D1450,IVY,,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,1,20,0,0,0,0,0,0,21,0,0,0,0,21.0000,,1,0,0,0,0,1.0000,20.0000,0,0,0,0,0,0,IVORY
D1450,LIME,,1 PC DRESS,,35.0000,M4,DRES,17SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6.0000,,1,0,0,0,0,0,6.0000,0,0,0,0,0,0,LIME
D1450,PURPLE,,1 PC DRESS,,35.0000,M4,DRES,17SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9.0000,,1,0,0,0,0,0,9.0000,0,0,0,0,0,0,PURPLE
D1450,RYL,,1 PC DRESS,,35.0000,M1,DRES,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,0,0,0,7.0000,0,0,0,0,0,0,ROYAL
D1450W,BLK,,1 PC DRESS,,35.0000,W3,DRES,17SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,5,11,2,0,0,0,18,0,0,0,0,18.0000,,1,0,0,0,0,0,0,5.0000,11.0000,2.0000,0,0,0,BLACK
D1450W,IVY,,1 PC DRESS,,35.0000,W6,DRES,17SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,5,4,7,14,12,0,0,0,0,42,0,0,0,0,42.0000,,1,0,0,0,5.0000,4.0000,7.0000,14.0000,12.0000,0,0,0,0,IVORY
