Style,ATS COLOR,COLOR,SIZE,URL,INDEX
D1481,HP, Hot Pink,18,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481,WHT, White,10,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,0
D1481,WHT, White,12,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,0
D1481,WHT, White,14,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,0
D1481,WHT, White,16,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,0
D1481,WHT, White,18,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,14W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,16W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,18W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,20W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,22W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481W,HP, Hot Pink,24W,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1482,WHT, White,10,https://dl.dropboxusercontent.com/s/6q6kqhvxe4x54xq/D1482%20White_wm.jpg?dl=0,0
